PropertyId,Latitude,Longitude,ReviewScore,Neighborhood_Label,Leisure,Technology,Services,Location,Fitness & Wellness,Safety & Security,Apartment_features,Appliances,Baths,Beds,MaxRent,SquareFootage
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3663.0,1133.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3678.0,1200.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3694.0,1200.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3679.0,1129.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3684.0,1129.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3695.0,1129.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3842.0,1164.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3965.0,1164.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3802.0,1164.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,4195.0,1178.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3675.0,1234.0
hwhflg0,47.600447599999995,-122.3178424168295,4.9,19,5,3,1,11,0,0,2,0,2.0,2.0,3271.0,1175.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3759.0,626.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3806.0,538.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3813.0,636.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3821.0,686.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,4240.0,686.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3926.0,683.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,4125.0,686.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3929.0,629.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3931.0,629.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3985.0,629.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3968.0,670.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3973.0,670.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3920.0,571.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3992.0,658.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3919.0,685.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,1.0,1.0,3944.0,685.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,4964.0,856.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5200.0,860.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5231.0,860.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5277.0,860.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5405.0,860.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5084.0,904.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5152.0,904.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5410.0,904.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5315.0,925.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5391.0,925.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5581.0,925.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5267.0,874.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,2.0,18622.0,1337.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5584.0,919.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,6098.0,1163.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5569.0,993.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,2.0,5310.0,887.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,3.0,10075.0,1077.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,2.0,3.0,10102.0,1080.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,10686.0,1274.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,14673.0,1557.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,14901.0,1557.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,14700.0,1566.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,14928.0,1566.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,14810.0,1612.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,14920.0,1616.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,3.0,3.0,15166.0,1616.0
m93gvph,47.61876014285715,-122.33575302040816,4.9,61,3,5,3,13,0,3,6,2,4.0,3.0,23253.0,2669.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,0.0,2044.0,556.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,0.0,2159.0,540.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,0.0,2139.0,556.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,0.0,1968.0,556.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2230.0,627.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2286.0,652.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2349.0,675.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2434.0,621.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2469.0,682.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2512.0,718.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2597.0,718.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2532.0,798.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2532.0,649.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2564.0,664.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2567.0,664.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2802.0,785.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2630.0,785.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2857.0,807.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2978.0,816.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,3081.0,788.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,3029.0,788.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2695.0,706.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,1.0,1.0,2429.0,700.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3339.0,1009.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3479.0,1009.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3416.0,1009.0
