Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,1,1992,"Jr. 1 Bed, 1 Bath",yz77zfv,482
1,1,2614,"1 Bed, 1 Bath",yz77zfv,548
1,0,2951,Duboce,yv6dh0t,439
1,0,2841,Duboce,yv6dh0t,439
1,0,2531,Duboce,yv6dh0t,439
1,0,2764,Lafayette,yv6dh0t,463
1,1,4330,Fort Mason,yv6dh0t,732
1,1,3257,Fort Mason,yv6dh0t,723
1,1,4050,Fort Mason,yv6dh0t,732
1,1,4200,Fort Mason,yv6dh0t,732
1,1,3742,Bernal Heights,yv6dh0t,680
1,1,3287,Bernal Heights,yv6dh0t,680
1,1,3267,Bernal Heights,yv6dh0t,683
1,1,3718,Twin Peaks,yv6dh0t,641
1,1,3688,Twin Peaks,yv6dh0t,641
1,1,3868,Twin Peaks,yv6dh0t,641
1,1,3903,Washington Square,yv6dh0t,628
1,1,3918,Washington Square,yv6dh0t,628
1,1,3693,Washington Square,yv6dh0t,628
1,1,3763,South Park,yv6dh0t,694
1,1,3783,South Park,yv6dh0t,703
1,1,4038,South Park,yv6dh0t,703
1,1,3714,Civic Center,yv6dh0t,849
1,1,3561,Civic Center,yv6dh0t,845
2,2,4528,Alamo Square,yv6dh0t,996
2,2,4463,Alamo Square,yv6dh0t,996
2,2,4408,Alamo Square,yv6dh0t,996
2,2,4508,Golden Gate,yv6dh0t,994
2,2,4553,Golden Gate,yv6dh0t,994
2,2,4613,Golden Gate,yv6dh0t,994
2,2,4688,Golden Gate,yv6dh0t,994
2,2,5116,Dolores,yv6dh0t,"1,126"
2,2,5468,Presidio,yv6dh0t,"1,107"
2,2,5453,Union Square,yv6dh0t,"1,101"
1,0,2848,Studio,cs10w0d,469
1,0,2897,Studio,cs10w0d,494
1,0,2998,Studio,cs10w0d,469
1,0,3072,Studio,cs10w0d,512
1,0,3123,Studio,cs10w0d,512
1,0,2812,Studio,cs10w0d,500
1,0,3737,Studio,cs10w0d,684
1,0,2786,Studio,cs10w0d,512
1,0,2764,Studio,cs10w0d,512
1,0,3330,Studio,cs10w0d,684
1,0,3210,Studio,cs10w0d,494
1,0,2999,Studio,cs10w0d,512
1,0,3155,Studio,cs10w0d,512
1,0,3716,Studio,cs10w0d,691
1,1,4265,1 Bedroom,cs10w0d,729
1,1,4161,1 Bedroom,cs10w0d,759
1,1,4444,1 Bedroom,cs10w0d,684
1,1,4063,1 Bedroom,cs10w0d,768
1,1,3823,1 Bedroom,cs10w0d,759
1,1,3430,1 Bedroom,cs10w0d,686
1,1,4295,1 Bedroom,cs10w0d,693
1,1,4139,1 Bedroom,cs10w0d,693
1,1,3764,1 Bedroom,cs10w0d,684
1,1,3555,1 Bedroom,cs10w0d,684
1,1,4463,1 Bedroom,cs10w0d,751
1,2,3919,2 Bedroom,cs10w0d,945
1,2,3949,2 Bedroom,cs10w0d,873
1,2,4126,2 Bedroom,cs10w0d,873
1,2,4283,2 Bedroom,cs10w0d,873
1,2,4379,2 Bedroom,cs10w0d,873
1,2,4445,2 Bedroom,cs10w0d,873
1,2,4576,2 Bedroom,cs10w0d,945
2,2,5636,2 Bedroom 2 Bath A,cs10w0d,965
1,0,2745,E1B,vg7veyf,450
1,0,2645,E1B,vg7veyf,450
1,0,2920,E1B,vg7veyf,450
1,0,2725,E1B,vg7veyf,450
1,0,2995,E1D,vg7veyf,503
1,0,3250,E1D,vg7veyf,503
1,0,3000,E1D,vg7veyf,503
1,0,2950,E1D,vg7veyf,503
1,0,2845,E1D,vg7veyf,503
1,0,3360,E1D,vg7veyf,503
1,0,3070,E1A,vg7veyf,420
1,0,2950,E1A,vg7veyf,420
1,0,3240,E1C,vg7veyf,475
1,0,2855,E1C,vg7veyf,475
1,0,3365,E1C,vg7veyf,475
1,0,3455,E1F,vg7veyf,673
1,0,3765,E1E,vg7veyf,668
1,1,4237,A1B,vg7veyf,739
1,1,3987,A1B,vg7veyf,739
1,1,3837,A1B,vg7veyf,739
1,1,4292,A1B,vg7veyf,739
1,1,3977,A1B,vg7veyf,739
1,1,3962,A1D,vg7veyf,790
1,1,4552,A1D,vg7veyf,790
1.5,1,4647,A1.5TH,vg7veyf,"1,187"
1,1,4102,A1A,vg7veyf,671
2,2,5899,B2A,vg7veyf,980
2,2,5929,B2A,vg7veyf,980
2,2,6109,B2A,vg7veyf,980
2,2,6694,B2C,vg7veyf,"1,023"
2,2,6364,B2B,vg7veyf,"1,008"
2,2,5552,B2B,vg7veyf,"1,008"
2,2,5929,B2E,vg7veyf,"1,076"
2,2,5647,B2D,vg7veyf,"1,075"
2,2,5803,B2D,vg7veyf,"1,075"
2.5,2,8607,B2.5G Penthouse,vg7veyf,"1,735"
2,2,6680,B2G,vg7veyf,"1,230"
1,0,2848,Studio A,h9qg9h3,370
1,0,2874,Studio A,h9qg9h3,362
1,1,3175,1x1 B,h9qg9h3,523
1,1,4070,1x1 B,h9qg9h3,536
1,1,3184,1x1 B,h9qg9h3,535
1,1,3605,1x1 B,h9qg9h3,586
1,1,3267,1x1 B,h9qg9h3,532
1,1,3543,1x1 D,h9qg9h3,656
2,2,4799,2x2 C,h9qg9h3,985
2,2,4628,2x2 C,h9qg9h3,969
2,2,4283,2x2 A,h9qg9h3,764
1,2,4772,2x1,h9qg9h3,704
1,0,2634,S1.0,5eer1xp,448
1,0,2680,S1.0,5eer1xp,448
1,0,2690,S1.0,5eer1xp,448
1,0,2715,S1.0,5eer1xp,448
1,0,2740,S1.0,5eer1xp,448
1,0,2765,S1.0,5eer1xp,448
1,0,2790,S1.0,5eer1xp,448
1,0,2815,S1.0,5eer1xp,448
1,0,2840,S1.0,5eer1xp,448
1,0,3022,S1.0,5eer1xp,448
