Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
25 clipper st,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Security System', 'Storage Space', 'Tub/Shower', 'Intercom', 'Framed Mirrors', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Breakfast Nook', 'Coffee System', 'Instant Hot Water', 'Quartz Countertops', 'Dining Room', 'High Ceilings', 'Family Room', 'Office', 'Views', 'Furnished', 'Window Coverings']",Noe Valley,https://www.apartments.com/noe-valley-san-francisco-ca/,2gz9tkc,25 Clipper St Unit 25 Clipper St,https://www.apartments.com/25-clipper-st-san-francisco-ca/2gz9tkc/,0,Un-verified,1
873 46th ave,"['Washer/Dryer', 'Heating', 'Smoke Free', 'Tub/Shower', 'Fireplace', 'Dishwasher', 'Ice Maker', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Bay Window', 'Views', 'Skylights', 'Laundry Facilities', 'Balcony', 'Yard']",Richmond District,https://www.apartments.com/richmond-district-san-francisco-ca/,5z4b5bm,873 46th Ave Unit Studio,https://www.apartments.com/873-46th-ave-san-francisco-ca/5z4b5bm/,0,Un-verified,1
30 otis st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Courtyard', 'Balcony']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,r2ky8p0,30 Otis St Unit FL22-ID1401,https://www.apartments.com/30-otis-st-san-francisco-ca-unit-fl22-id1401/r2ky8p0/,0,Un-verified,1
3507 mission st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Surround Sound', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Coffee System', 'Hardwood Floors', 'High Ceilings', 'Crown Molding', 'Furnished', 'Double Pane Windows', 'Window Coverings', 'Laundry Facilities', 'Gated', 'Patio', 'Yard', 'Garden']",Bernal Heights,https://www.apartments.com/bernal-heights-san-francisco-ca/,79qrhrz,3507 Mission St Unit 1,https://www.apartments.com/3507-mission-st-san-francisco-ca-unit-1/79qrhrz/,0,Un-verified,1
1285 sutter st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Courtyard', 'Grill', 'Yard', 'Garden']",Union Square,https://www.apartments.com/union-square-san-francisco-ca/,e5cdfdm,1285 Sutter St Unit FL6-ID116,https://www.apartments.com/1285-sutter-st-san-francisco-ca-unit-fl6-id116/e5cdfdm/,0,Un-verified,1
1222 harrison st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill', 'Garden']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,78gpc8z,1222 Harrison St Unit FL5-ID94,https://www.apartments.com/1222-harrison-st-san-francisco-ca-unit-fl5-id94/78gpc8z/,0,Un-verified,1
1046 hyde st,"['Washer/Dryer', 'Smoke Free', 'Kitchen', 'Hardwood Floors', 'Laundry Facilities', 'Gated', 'Patio']",Lower Nob,https://www.apartments.com/lower-nob-san-francisco-ca/,404278k,1046 Hyde St Unit 1046A,https://www.apartments.com/1046-hyde-st-san-francisco-ca-unit-1046a/404278k/,0,Un-verified,1
18 10th st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Playground', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,chdjjjg,18 10th St Unit FL7-ID1299,https://www.apartments.com/18-10th-st-san-francisco-ca-unit-fl7-id1299/chdjjjg/,0,Un-verified,1
310 corbett ave,"['Hardwood Floors', 'Walk-In Closets', 'Furnished', 'Laundry Facilities']",Buena Vista Park/Dolores Park,https://www.apartments.com/buena-vista-park-dolores-park-san-francisco-ca/,pf52hhs,310 Corbett Ave Unit 1,https://www.apartments.com/310-corbett-ave-san-francisco-ca-unit-1/pf52hhs/,0,Un-verified,1
2398 broadway st,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Smoke Free', 'Satellite TV', 'Storage Space', 'Tub/Shower', 'Fireplace', 'Handrails', 'Sprinkler System', 'Framed Mirrors', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Hardwood Floors', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Basement', 'Mud Room', 'Office', 'Den', 'Workshop', 'Built-In Bookshelves', 'Crown Molding', 'Vaulted Ceiling', 'Bay Window', 'Views', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Wet Bar', 'Large Bedrooms']",Pacific Heights,https://www.apartments.com/pacific-heights-san-francisco-ca/,bqdql88,2398 Broadway St Unit 2398 Broadway,https://www.apartments.com/2398-broadway-st-san-francisco-ca/bqdql88/,0,Un-verified,1
1222 harrison st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill', 'Balcony', 'Garden']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,hwgc7v2,1222 Harrison St Unit FL3-ID161,https://www.apartments.com/1222-harrison-st-san-francisco-ca-unit-fl3-id161/hwgc7v2/,0,Un-verified,1
1 brady st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Roof Terrace']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,svm03d7,1 Brady St Unit FL4-ID1228,https://www.apartments.com/1-brady-st-san-francisco-ca-unit-fl4-id1228/svm03d7/,0,Un-verified,1
900 folsom st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,pxmcbyv,900 Folsom St Unit FL4-ID331,https://www.apartments.com/900-folsom-st-san-francisco-ca-unit-fl4-id331/pxmcbyv/,0,Un-verified,1
738 long bridge st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Dishwasher', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Furnished', 'Elevator', 'Clubhouse', 'Lounge', 'Fitness Center', 'Pool', 'Gated']",Mission Bay,https://www.apartments.com/mission-bay-san-francisco-ca/,sjv8q07,738 Long Bridge St Unit ###,https://www.apartments.com/738-long-bridge-st-san-francisco-ca-unit/sjv8q07/,0,Un-verified,1
2 townsend st,"['SharedYard', 'Wi-Fi', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Spa', 'Gameroom', 'Grill', 'Balcony', 'Garden']",South Beach,https://www.apartments.com/south-beach-san-francisco-ca/,zkbr5pz,2 Townsend St Unit FL4-ID424,https://www.apartments.com/2-townsend-st-san-francisco-ca-unit-fl4-id424/zkbr5pz/,0,Un-verified,1
58 liberty st,"['Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Fireplace', 'Dishwasher', 'Disposal', 'Kitchen', 'Range', 'Refrigerator', 'Hardwood Floors', 'Tile Floors', 'High Ceilings', 'Walk-In Closets', 'Window Coverings', 'Laundry Facilities']",Baja Noe,https://www.apartments.com/baja-noe-san-francisco-ca/,b1e4wl8,58 Liberty St Unit 1,https://www.apartments.com/58-liberty-st-san-francisco-ca/b1e4wl8/,0,Un-verified,1
2514 3rd st,"['Loft Layout', 'Gated', 'Deck']",Dogpatch,https://www.apartments.com/dogpatch-san-francisco-ca/,q1hxlvw,2514 3rd St Unit 2,https://www.apartments.com/2514-3rd-st-san-francisco-ca-unit-2/q1hxlvw/,0,Un-verified,1
565 8th ave,"['Cable Ready', 'Intercom', 'Oven', 'Refrigerator', 'Bicycle Storage']",Richmond District,https://www.apartments.com/richmond-district-san-francisco-ca/,b4p1zhb,565 8th Ave Unit 205,https://www.apartments.com/565-8th-ave-san-francisco-ca-unit-205/b4p1zhb/,0,Un-verified,1
388 Capp St,"['OutdoorArea', 'High Speed Internet Access', 'Heating', 'Smoke Free', 'Dishwasher', 'Eat-in Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Breakfast Nook', 'Hardwood Floors', 'Furnished', 'Yard']",Mission,https://www.apartments.com/mission-san-francisco-ca/,yl9f6mr,Private bedroom in 4 bed/1.5 bath Home,https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-san-francisco-ca-unit-a/yl9f6mr/,0,Un-verified,1
388 beale st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Spa', 'Gameroom', 'Courtyard', 'Grill', 'Balcony', 'Garden']",South Beach,https://www.apartments.com/south-beach-san-francisco-ca/,8y4l513,388 Beale St Unit FL8-ID56,https://www.apartments.com/388-beale-st-san-francisco-ca-unit-fl8-id56/8y4l513/,0,Un-verified,1
355 berry st,"['SharedYard', 'OutdoorArea', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Playground', 'Bicycle Storage', 'Courtyard', 'Grill', 'Balcony', 'Garden']",Mission Bay,https://www.apartments.com/mission-bay-san-francisco-ca/,lypewfe,355 Berry St Unit FL4-ID826,https://www.apartments.com/355-berry-st-san-francisco-ca-unit-fl4-id826/lypewfe/,0,Un-verified,1
29 Stone St,"['High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Hardwood Floors', 'Office', 'Linen Closet', 'Furnished']",Chinatown,https://www.apartments.com/chinatown-san-francisco-ca/,nnlzr5m,Private bedroom in 5 bed/3.5 bath Home,https://www.apartments.com/private-bedroom-in-5-bed-35-bath-home-san-francisco-ca-unit-d/nnlzr5m/,0,Un-verified,1
434 minna st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Gameroom', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,s0jnm95,434 Minna St Unit FL5-ID1433,https://www.apartments.com/434-minna-st-san-francisco-ca-unit-fl5-id1433/s0jnm95/,0,Un-verified,1
2232 north point st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Corporate Suites']",Marina,https://www.apartments.com/marina-san-francisco-ca/,h6resm2,2232 North Point St Unit FL2-ID434,https://www.apartments.com/2232-north-point-st-san-francisco-ca-unit-fl2-id434/h6resm2/,0,Un-verified,1
8 10th st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Playground', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,82cnxy1,8 10th St Unit FL32-ID349,https://www.apartments.com/8-10th-st-san-francisco-ca-unit-fl32-id349/82cnxy1/,0,Un-verified,1
30 otis st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Courtyard']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,hyqwpc1,30 Otis St Unit FL9-ID1279,https://www.apartments.com/30-otis-st-san-francisco-ca-unit-fl9-id1279/hyqwpc1/,0,Un-verified,1
400 clementina st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Pet Care', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,ys53frr,400 Clementina St Unit FL7-ID248,https://www.apartments.com/400-clementina-st-san-francisco-ca-unit-fl7-id248/ys53frr/,0,Un-verified,1
388 beale st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Spa', 'Gameroom', 'Courtyard', 'Grill', 'Balcony', 'Garden']",South Beach,https://www.apartments.com/south-beach-san-francisco-ca/,wj0etzl,388 Beale St Unit FL6-ID761,https://www.apartments.com/388-beale-st-san-francisco-ca-unit-fl6-id761/wj0etzl/,0,Un-verified,1
1285 sutter st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Courtyard', 'Grill', 'Balcony', 'Yard', 'Garden']",Union Square,https://www.apartments.com/union-square-san-francisco-ca/,dpfvjvk,1285 Sutter St Unit FL4-ID789,https://www.apartments.com/1285-sutter-st-san-francisco-ca-unit-fl4-id789/dpfvjvk/,0,Un-verified,1
414 Bryant St,"['Wi-Fi', 'Washer/Dryer', 'Dishwasher', 'Patio']",Mission Bay,https://www.apartments.com/mission-bay-san-francisco-ca/,2xnpgb9,Room in 5 Bedroom Apartment at 414 Bryant St,https://www.apartments.com/room-in-5-bedroom-apartment-at-414-bryant-st-san-francisco-ca/2xnpgb9/,0,Un-verified,1
899 pine st,"['Wi-Fi', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Bicycle Storage', 'Roof Terrace']",Union Square,https://www.apartments.com/union-square-san-francisco-ca/,j6xxq07,899 Pine St Unit FL17-ID5,https://www.apartments.com/899-pine-st-san-francisco-ca-unit-fl17-id5/j6xxq07/,0,Un-verified,1
416 Bryant St,"['Wi-Fi', 'Washer/Dryer', 'Dishwasher', 'Patio']",Mission Bay,https://www.apartments.com/mission-bay-san-francisco-ca/,t41bcfc,Room in 5 Bedroom Apartment at 416 Bryant St,https://www.apartments.com/room-in-5-bedroom-apartment-at-416-bryant-st-san-francisco-ca/t41bcfc/,0,Un-verified,1
1813 15th St,"['Wi-Fi', 'Washer/Dryer', 'Dishwasher', 'Patio']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,c8c638g,Room in 3 Bedroom Apartment at 1813A 15th St,https://www.apartments.com/room-in-3-bedroom-apartment-at-1813a-15th-st-san-francisco-ca/c8c638g/,0,Un-verified,1
899 pine st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Bicycle Storage', 'Roof Terrace']",Union Square,https://www.apartments.com/union-square-san-francisco-ca/,kgwg8eb,899 Pine St Unit FL16-ID430,https://www.apartments.com/899-pine-st-san-francisco-ca-unit-fl16-id430/kgwg8eb/,0,Un-verified,1
388 Capp St,"['OutdoorArea', 'High Speed Internet Access', 'Heating', 'Smoke Free', 'Dishwasher', 'Eat-in Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Breakfast Nook', 'Hardwood Floors', 'Furnished', 'Yard']",Mission,https://www.apartments.com/mission-san-francisco-ca/,lels87d,Private bedroom in 4 bed/1.5 bath Home,https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-san-francisco-ca-unit-d/lels87d/,0,Un-verified,1
185 channel st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Courtyard', 'Grill', 'Garden']",Mission Bay,https://www.apartments.com/mission-bay-san-francisco-ca/,t7hyk7c,185 Channel St Unit FL6-ID772,https://www.apartments.com/185-channel-st-san-francisco-ca-unit-fl6-id772/t7hyk7c/,0,Un-verified,1
8 10th st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Playground', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,5t92nxq,8 10th St Unit FL20-ID399,https://www.apartments.com/8-10th-st-san-francisco-ca-unit-fl20-id399/5t92nxq/,0,Un-verified,1
2 townsend st,"['SharedYard', 'Wi-Fi', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Spa', 'Gameroom', 'Grill', 'Balcony', 'Garden']",South Beach,https://www.apartments.com/south-beach-san-francisco-ca/,ntcknjq,2 Townsend St Unit FL5-ID393,https://www.apartments.com/2-townsend-st-san-francisco-ca-unit-fl5-id393/ntcknjq/,0,Un-verified,1
899 pine st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Bicycle Storage', 'Roof Terrace']",Union Square,https://www.apartments.com/union-square-san-francisco-ca/,brjg7jc,899 Pine St Unit FL5-ID140,https://www.apartments.com/899-pine-st-san-francisco-ca-unit-fl5-id140/brjg7jc/,0,Un-verified,1
2 townsend st,"['SharedYard', 'Wi-Fi', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Sauna', 'Spa', 'Gameroom', 'Grill', 'Balcony', 'Garden']",South Beach,https://www.apartments.com/south-beach-san-francisco-ca/,5m12n8q,2 Townsend St Unit FL4-ID1393,https://www.apartments.com/2-townsend-st-san-francisco-ca-unit-fl4-id1393/5m12n8q/,0,Un-verified,1
434 minna st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Gameroom', 'Roof Terrace', 'Courtyard', 'Grill']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,4vxkzfk,434 Minna St Unit FL15-ID1436,https://www.apartments.com/434-minna-st-san-francisco-ca-unit-fl15-id1436/4vxkzfk/,0,Un-verified,1
2232 north point st,"['Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Corporate Suites']",Marina,https://www.apartments.com/marina-san-francisco-ca/,d9rq2bj,2232 North Point St Unit FL1-ID129,https://www.apartments.com/2232-north-point-st-san-francisco-ca-unit-fl1-id129/d9rq2bj/,0,Un-verified,1
1 brady st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Roof Terrace']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,g9cs9ex,1 Brady St Unit FL4-ID1163,https://www.apartments.com/1-brady-st-san-francisco-ca-unit-fl4-id1163/g9cs9ex/,0,Un-verified,1
1222 harrison st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill', 'Garden']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,m9vg20j,1222 Harrison St Unit FL6-ID106,https://www.apartments.com/1222-harrison-st-san-francisco-ca-unit-fl6-id106/m9vg20j/,0,Un-verified,1
29 Stone St,"['High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Dishwasher', 'Microwave', 'Oven', 'Refrigerator', 'Hardwood Floors', 'Office', 'Linen Closet', 'Furnished', 'Balcony']",Chinatown,https://www.apartments.com/chinatown-san-francisco-ca/,h900m01,Private bedroom in 5 bed/3.5 bath Home,https://www.apartments.com/private-bedroom-in-5-bed-35-bath-home-san-francisco-ca-unit-c/h900m01/,0,Un-verified,1
340 fremont st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Grill']",South Beach,https://www.apartments.com/south-beach-san-francisco-ca/,shxrcv7,340 Fremont St Unit FL3-ID143,https://www.apartments.com/340-fremont-st-san-francisco-ca-unit-fl3-id143/shxrcv7/,0,Un-verified,1
30 otis st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Courtyard']",Mission Dolores,https://www.apartments.com/mission-dolores-san-francisco-ca/,f24223t,30 Otis St Unit FL19-ID1282,https://www.apartments.com/30-otis-st-san-francisco-ca-unit-fl19-id1282/f24223t/,0,Un-verified,1
1910 greenwich st,"['Washer/Dryer', 'Cable Ready', 'Security System', 'Intercom', 'Dishwasher', 'Disposal', 'Oven', 'Refrigerator', 'Freezer', 'Tile Floors']",Cow Hollow,https://www.apartments.com/cow-hollow-san-francisco-ca/,yg5mjrs,1910 Greenwich St Unit 4,https://www.apartments.com/1910-greenwich-st-san-francisco-ca-unit-4/yg5mjrs/,0,Un-verified,1
2020 franklin st,"['Cable Ready', 'Intercom', 'Disposal', 'Oven', 'Refrigerator', 'Tile Floors', 'Fenced Lot']",Pacific Heights,https://www.apartments.com/pacific-heights-san-francisco-ca/,c95ws3g,2020 Franklin St Unit 1,https://www.apartments.com/2020-franklin-st-san-francisco-ca-unit-1/c95ws3g/,0,Un-verified,1
100 van ness ave,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Basketball Court', 'Roof Terrace', 'Courtyard', 'Grill']",Civic Center,https://www.apartments.com/civic-center-san-francisco-ca/,jk773k6,100 Van Ness Ave Unit FL17-ID1476,https://www.apartments.com/100-van-ness-ave-san-francisco-ca-unit-fl17-id1476/jk773k6/,0,Un-verified,1
975 bryant st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Grill']",Mission Bay,https://www.apartments.com/mission-bay-san-francisco-ca/,pv6llct,975 Bryant St Unit FL3-ID1423,https://www.apartments.com/975-bryant-st-san-francisco-ca-unit-fl3-id1423/pv6llct/,0,Un-verified,1
1285 sutter st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Courtyard', 'Grill', 'Balcony', 'Yard', 'Garden']",Union Square,https://www.apartments.com/union-square-san-francisco-ca/,xtbtnqq,1285 Sutter St Unit FL5-ID283,https://www.apartments.com/1285-sutter-st-san-francisco-ca-unit-fl5-id283/xtbtnqq/,0,Un-verified,1
1222 harrison st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Pet Care', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Courtyard', 'Grill', 'Balcony', 'Garden']",SoMa,https://www.apartments.com/soma-san-francisco-ca/,ewktg4n,1222 Harrison St Unit FL6-ID1427,https://www.apartments.com/1222-harrison-st-san-francisco-ca-unit-fl6-id1427/ewktg4n/,0,Un-verified,1
