Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
2,2,4727,B2,7mg62ty,"1,031"
2,2,4770,B2,7mg62ty,"1,031"
2,2,,B2,7mg62ty,"1,031"
2,2,4746,B3,7mg62ty,"1,025"
2,2,4847,B3,7mg62ty,"1,025"
2,2,4755,B3A,7mg62ty,"1,035"
2,2,4926,B4A,7mg62ty,"1,033"
2,2,5036,B4A,7mg62ty,"1,033"
2,2,4925,B4A,7mg62ty,"1,033"
2,2,5101,B4A,7mg62ty,"1,033"
2,2,4980,B4A,7mg62ty,"1,033"
2,2,5008,B5,7mg62ty,"1,112"
2.5,2,7335,PH200,7mg62ty,"1,573"
2,2,4075,B1,7mg62ty,992
1,1,3244,Botticelli,1xne4w6,647
2,2,3299,Da Vinci,1xne4w6,948
2,2,3800,Da Vinci,1xne4w6,948
2,2,3799,Da Vinci,1xne4w6,948
3,3,5470,Michelangelo,1xne4w6,"1,256"
1,1,2500,One Bedroom One Bath,9d1rrh6,650
1.5,2,3400,2 Bed 1.5 Bathroom,9d1rrh6,850
1.5,2,3600,2 Bed 1.5 Bathroom,9d1rrh6,900
1,1,2333,Capri,9qj6hn6,652
2,2,2572,Toscana,9qj6hn6,842
2,2,3082,Tivoli,9qj6hn6,798
1,0,3234,STUDIO,ybf102t,425
1,0,3445,STUDIO,ybf102t,425
1,0,3514,STUDIO,ybf102t,425
1,0,3679,STUDIO,ybf102t,425
1,0,3864,STUDIO,ybf102t,425
1,0,3184,EFFICIENCY,ybf102t,352
1,0,3234,EFFICIENCY,ybf102t,352
1,0,,EFFICIENCY,ybf102t,352
1,1,4421,1 BEDROOM,ybf102t,700
1,1,4559,1 BEDROOM,ybf102t,700
1,1,4589,1 BEDROOM,ybf102t,700
1,1,4692,1 BEDROOM,ybf102t,700
1,1,5049,1 BEDROOM,ybf102t,700
1.5,1,2295,1x1.5,0w87c70,750
2,2,2500,2 Bedroom,23wxjzb,945
1,0,2395,Studio,ss1wvf5,430
1,0,2825,Extra Large Studio,9sg1c14,674
1,0,2395,Studio,9sg1c14,416
2,2,3695,2 Bed - 2 Bath Layout C,9sg1c14,997
2,2,3750,2 Bed - 2 Bath Layout C,9sg1c14,"1,000"
1,1,2566,Plan B  1 Bedroom,s98phx5,640
1,2,2979,Plan E Junior2 Bedroom,s98phx5,855
2,2,3325,Plan F 2  Bedroom,s98phx5,"1,215"
1,1,5042,1 Bedroom 1 Bath - B,eyl813p,710
1,1,5053,1 Bedroom 1 Bath - C,eyl813p,800
1,1,5593,1 Bedroom 1 Bath - C,eyl813p,800
1,1,5392,1 Bedroom 1 Bath - C,eyl813p,800
1,1,4872,1 Bedroom 1 Bath - A,eyl813p,650
1,1,2195,"1 Bedroom, 1 Bath",ry0vfc1,590
1,1,2195,"1 Bedroom, 1 Bath",ry0vfc1,605
1,1,2250,"1 Bedroom, 1 Bath",ry0vfc1,604
1.5,1,2295,"1 Bedroom, 1.5 Bath TH",ry0vfc1,672
1.5,1,2350,"1 Bedroom, 1.5 Bath TH",ry0vfc1,672
1,0,1999,Studio,dwjyz8l,250
1,0,2299,Studio,dwjyz8l,250
1,0,2399,Studio,dwjyz8l,250
1,0,2370,Studio Suite,1tz49x4,555
2,2,3700,"2 Bedroom, 2 Bath",1tz49x4,"1,100"
2,2,3705,"2 Bedroom, 2 Bath",1tz49x4,"1,170"
2,2,3680,"2 Bedroom, 2 Bath",1tz49x4,"1,163"
1,0,2929,Studio,j6mfdj7,450
1,0,2911,Studio,j6mfdj7,450
1,1,3285,1 Bedroom,j6mfdj7,684
1,1,3370,1 Bedroom,j6mfdj7,678
1,1,3434,1 Bedroom,j6mfdj7,684
1,1,3482,1 Bedroom,j6mfdj7,678
1,1,,1 Bedroom,j6mfdj7,684
1,1,3349,1 Bedroom,j6mfdj7,678
1,1,3295,1 Bedroom,j6mfdj7,695
2,2,4362,2 Bedroom,j6mfdj7,"1,020"
2,2,4379,2 Bedroom,j6mfdj7,"1,000"
2,2,5000,2 Bedroom,j6mfdj7,"1,100"
1,0,1910,Studio B,13bxnd4,500
1,0,1615,Studio A,13bxnd4,350
1,1,2050,One Bedroom A,13bxnd4,850
2,2,2500,2 BED,s7v9xe7,"1,215"
2,2,2800,2 BED,s7v9xe7,"1,520"
2,2,2600,2 BED,s7v9xe7,"1,196"
2,3,3100,3 BED,s7v9xe7,"1,467"
2,3,3100,3 BED,s7v9xe7,"1,475"
1,0,1532,S2,2rv8hcc,575
1,0,1617,S2,2rv8hcc,575
1,0,1564,S1,2rv8hcc,525
1,0,1597,S1,2rv8hcc,525
1,0,1632,S1,2rv8hcc,525
1,1,2156,A1,2rv8hcc,800
1,1,2170,A1,2rv8hcc,800
1,1,2198,A1,2rv8hcc,800
1,1,1998,A1,2rv8hcc,800
1,1,2033,A1,2rv8hcc,800
1,0,3206,Studio,lh4pbje,419
1,0,3303,Studio,lh4pbje,419
1,0,2871,Studio,lh4pbje,419
1,0,2932,Studio,lh4pbje,419
1,1,4494,One Bedroom One Bath,lh4pbje,580
1,1,4499,One Bedroom One Bath,lh4pbje,659
1,1,4642,One Bedroom One Bath,lh4pbje,700
1,1,4697,One Bedroom One Bath,lh4pbje,700
2,2,4841,Two Bedroom Two Bath,lh4pbje,797
2,2,4934,Two Bedroom Two Bath,lh4pbje,797
2.5,2,,Two Bedroom Townhome,lh4pbje,"1,150"
1,0,4200,Studio,zrj6f6z,445
1,1,5198,Plan C,zrj6f6z,710
