Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
1815 Bellevue Ave,"['Shelving', 'Communal Kitchens', 'Lofted Areas Above The Bathroom*', 'Cabinetry', 'Full Bathroom', 'Package Concierge Package Locker System', 'Laundry Facilities', 'Controlled Access', 'Concierge', 'Recycling', 'Online Services', 'Elevator', 'Lounge', 'Bicycle Storage', 'Roof Terrace', 'Grill', 'Wi-Fi', 'Ceiling Fans', 'Smoke Free', 'Intercom', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Den', 'Vaulted Ceiling', 'Views', 'Loft Layout', 'Deck']",Capitol Hill,https://www.apartments.com/capitol-hill-seattle-wa/,2lnd318,Kulle Urban Living,https://www.apartments.com/kulle-urban-living-seattle-wa/2lnd318/,4.9,verified,0
6901 Martin Luther King Jr Way S,"['One block from Othello light rail station', 'Electric vehicle parking', 'Package room', 'Balcony (in select homes)', 'Quartz countertops in kitchen and bathroom', 'Washer and dryer', 'Controlled access bike storage', 'Plush carpeting in bedroom', 'Stainless steel appliances', 'Walk-in closets (in select homes)', 'AC ports In all units', 'Luxury vinyl plank flooring', 'Landscaped courtyard', 'Expansive windows', 'Two-tone kitchen cabinetry', 'Controlled Access', 'Clubhouse', 'Gated', 'Sundeck', 'Courtyard', 'Washer/Dryer', 'Stainless Steel Appliances', 'Kitchen', 'Walk-In Closets', 'Balcony']",Holly Park,https://www.apartments.com/holly-park-seattle-wa/,fy0rtpt,Willow Crossing,https://www.apartments.com/willow-crossing-seattle-wa/fy0rtpt/,3.9,verified,0
4525 Rainier Ave S,"['Emergeny Maintenance', '2 Blocks From Light Rail', 'Large Windows', 'Energy Efficient', 'Rooftop lounge', 'Courtyard', 'Solar on Rooftop', 'Triple Pane Windows', 'Bike Storage', 'Solar Panels', 'Laundry Facilities', 'Trash Pickup - Curbside', 'Recycling', 'Composting', 'Lounge', 'Storage Space', 'Bicycle Storage', 'Gated', 'Courtyard', 'Private Bathroom', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Vinyl Flooring', 'Vaulted Ceiling', 'Bay Window', 'Views', 'Loft Layout', 'Window Coverings']",Columbia City,https://www.apartments.com/columbia-city-seattle-wa/,h0k46q3,NOCO Apartments,https://www.apartments.com/noco-apartments-seattle-wa/h0k46q3/,0,verified,0
931 11th Ave E,"['Carport Parking', 'Seattle Historic Landmark', 'Residential Neighborhood']",Capitol Hill,https://www.apartments.com/capitol-hill-seattle-wa/,dbbv9xk,Highland Apartments,https://www.apartments.com/highland-apartments-seattle-wa/dbbv9xk/,3.9,verified,0
6801 S 133rd St,"[""Children's Park"", 'On-site Management And Maintenance', 'Corner Unit', '$500 Off First Month', 'Dog Park', 'Key Entry Buildings (A, J, H. G. F)', 'Elevator In Building F', 'Pool, Hot Tub, Fitness Center', 'Vaulted Ceilings', 'Pet Friendly', 'Pet Friendly Buildings - J, A, B', 'Maintenance on site', 'Property Manager on Site', 'Video Patrol', 'Recycling', 'Online Services', 'Pet Play Area', 'Elevator', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Fitness Center', 'Spa', 'Pool', 'Playground', 'Gated', 'Fenced Lot', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Double Vanities', 'Tub/Shower', 'Fireplace', 'Intercom', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Vaulted Ceiling', 'Bay Window', 'Skylights', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",Bryn Mawr-Skyway,https://www.apartments.com/bryn-mawr-skyway-seattle-wa/,0wnvy13,Cambridge Park Villa,https://www.apartments.com/cambridge-park-villa-seattle-wa/0wnvy13/,4.7,verified,0
809 S Washington St,"['Tea Room', 'Package Service', 'Community-Wide WiFi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'On-Site Retail', 'Hearing Impaired Accessible', 'Recycling', 'Renters Insurance Program', 'Dry Cleaning Service', 'Online Services', 'Composting', 'Planned Social Activities', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Business Center', 'Lounge', 'Multi Use Room', 'Breakfast/Coffee Concierge', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Media Center/Movie Theatre', 'Roof Terrace', 'Grill', 'Zen Garden', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Trash Compactor', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Intercom', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Warming Drawer', 'Instant Hot Water', 'Gas Range', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Dining Room', 'High Ceilings', 'Den', 'Bay Window', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Floor to Ceiling Windows', 'Balcony', 'Deck']",First Hill,https://www.apartments.com/first-hill-seattle-wa/,52ghdsm,Yesler Towers,https://www.apartments.com/yesler-towers-seattle-wa/52ghdsm/,0,verified,0
206 Bell St,"['Additional Storage On-Site', 'Floating Hardwood Floors', 'Free Bike Storage', 'Private Balcony*', 'City, Mountain & Water Views*', 'Easy Access to I5, 99, 520 & I90', 'Resident Lounge', 'Ample Storage', 'Full Size Washer & Dryer', 'Glass Top Range', 'Wi-Fi Hot Spots', 'Covered Sky lounge with big screen TV', 'Valet Dry Cleaning', 'Walk-In Closet*', 'Air Conditioner Hookups*', 'Pet Friendly', 'Undermount Sinks', 'Breakfast Bar*', 'Cable or Satellite', 'Accepts Electronic Payments', 'Key Fob Entry', 'Stainless Appliances', 'Billiards Room', 'EV Parking', 'Gas firepit and grilling area', 'Package Service', 'Dry Cleaning Service', 'Public Transportation', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Smoke Free', 'Kitchen', 'Range', 'Refrigerator', 'Hardwood Floors', 'Walk-In Closets', 'Balcony']",Belltown,https://www.apartments.com/belltown-seattle-wa/,3v1hy4e,206 Bell Apartments,https://www.apartments.com/206-bell-apartments-seattle-wa/3v1hy4e/,4.9,verified,0
9039 Greenwood Ave N,"['Chef Islands in Select Homes', 'Ice Maker', 'Lofts Available', 'Private Decks and Patios in Select Homes', '24/7 State-Of-The-Art Fitness Loft', 'Amazon Package Lockers', 'Built In Ac On Select Homes*', 'Chef Islands in units', 'Floor to ceiling glass windows', 'Pet Spaw', 'Plenty Of Closet Space', 'The Bourbon Lounge', 'A full social calendar of resident events', 'Controlled Access', 'Controlled Access Bicycle Storage and Repair Stati', 'Courtyard', 'Exclusive Phone App For Residents', 'Full Kitchen Package', 'Full Social Calendar Of Resident Events', 'Reserved Garage Parking with Storage Available', 'Vaulted Ceilings', 'WiFi Available', '*Everything Varies Per Floor-plan', 'Amazon Hub Locker', 'Controlled Access/Gated', 'Live/Work Spaces Available', 'Private Decks*', 'Scenic View', 'Exclusive Phone app tailored to Bogtown Residents', 'Have A Glass Of Our Signature Bourbon!', 'High Rise', 'Incredible Views Of Olympic Mountains*', 'Smoke free living', 'Spacious 1 and 2 Bedroom Loft Floor plans Availabl', 'Courtesy Patrol', 'Floor to Ceiling Windows', 'Incredible views of the Olympic mountains', 'Private decks', 'Rooftop Deck And Lounge', 'Rooftop Deck and Star Lounge', 'The Chill Lounge', 'Gorgeous Floor To Ceiling Glass Window', 'Hang Out In The Bogtown Chill Lounge!', 'High Speed Internet Access', 'Pet Spa', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Planned Social Activities', 'Pet Washing Station', 'Public Transportation', 'Elevator', 'Clubhouse', 'Lounge', 'Storage Space', 'Fitness Center', 'Spa', 'Bicycle Storage', 'Gated', 'Fenced Lot', 'Roof Terrace', 'Sundeck', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Trash Compactor', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Handrails', 'Intercom', 'Framed Mirrors', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Carpet', 'Dining Room', 'Office', 'Built-In Bookshelves', 'Vaulted Ceiling', 'Bay Window', 'Views', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Deck', 'Yard', 'Garden']",Seattle,https://www.apartments.com/seattle-wa/,7ttqnjy,Bogtown Flats,https://www.apartments.com/bogtown-flats-seattle-wa/7ttqnjy/,4.0,verified,0
1500 E Cherry St,"['Laundry Facilities', 'Controlled Access', 'Recycling', 'Storage Space', 'Courtyard', 'Walk To Campus', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Intercom', 'Disposal', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Carpet', 'Vinyl Flooring', 'Linen Closet', 'Double Pane Windows', 'Window Coverings']",Minor,https://www.apartments.com/minor-seattle-wa/,hmq41n0,Gregory Gene Apartments,https://www.apartments.com/gregory-gene-apartments-seattle-wa/hmq41n0/,4.0,verified,0
400 S Jackson St,"['Slow-Close Cabinets & Drawers', 'Stainless Steel Appliances', 'Washer/Dryer In-Unit', 'Air-conditioning ports', 'Granite Countertops', 'Panoramic City Views', 'Stadium Views', 'Translation Service Available', 'Bike Storage', 'Ceiling Fan', 'Balcony*', 'Online Concierge', ""Rooftop Deck with BBQ's"", 'Flexible Monthly Payments with Flex Rent', 'High-End Finishes', 'USB Charging Outlets', 'Floor-to-Ceiling Windows', 'Hardwood Floors', 'Parcel Pending Package Lockers', 'Zero Deposit Community', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', 'Video Patrol', 'On-Site Retail', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Planned Social Activities', 'Guest Apartment', 'Pet Play Area', 'EV Charging', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Lounge', 'Multi Use Room', 'Disposal Chutes', 'Corporate Suites', 'Bicycle Storage', 'Gated', 'Roof Terrace', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Security System', 'Trash Compactor', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Carpet', 'Family Room', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Balcony', 'Deck']",Seattle,https://www.apartments.com/seattle-wa/,lkb3bvd,Icon Apartments,https://www.apartments.com/icon-apartments-seattle-wa/lkb3bvd/,0,verified,0
1211-1215 Dexter Ave N,"['Additional Storage Available*', 'Bicycle Storage', 'Wired for Technology', 'Online Payments Available', 'Community Barbecues', 'Studio, One- and Two-Bedroom Residences', 'In-Home Washer and Dryer', 'Onsite Eateries Including Sushi & Pizza', 'Open-Concept Living Areas', 'Townhome Residences Available', 'Wood Cabinets with Brushed Nickel Handles', 'Stainless-Steel Appliances*', 'Business Center', 'Clubhouse', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Washer/Dryer']",Westlake,https://www.apartments.com/westlake-seattle-wa/,94bqjf6,Dexter Lake Union,https://www.apartments.com/dexter-lake-union-seattle-wa/94bqjf6/,4.5,verified,0
2715 California Ave SW,"['Roof Top Deck With Views And Bbq', 'Ac Ready Port', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', '24 Hour Access', 'Pet Play Area', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Elevator', 'Lounge', 'Storage Space', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Washer/Dryer Hookup', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors', 'Dishwasher', 'Ice Maker', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops', 'Hardwood Floors', 'Vinyl Flooring', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck']",North Admiral,https://www.apartments.com/north-admiral-seattle-wa/,dc9l7zk,Admiral Station Apartments,https://www.apartments.com/admiral-station-apartments-seattle-wa/dc9l7zk/,0,verified,0
121 NW 85th St,"['“the Loft” Resident Lounge Area', 'Clubhouse', 'Community Wifi', 'Gourmet Kitchen For Larger Gatherings', 'On-Site Management', 'Outdoor Lounge With Bbq Grill', 'Additional Storage', 'Bike Storage', 'Friendly On-Site Management', 'Lounge', 'Electric Car Charging Stations', 'Private Outdoor Space', 'Voice Intercom', 'Handicap Accessible', 'Laundry In Unit', 'Package Acceptance', 'Courtyard', 'Fitness Center With Free Weights', 'Gated', 'Permanent Art Installations', 'Terrace', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'EV Charging', 'Elevator', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Fitness Center', 'Bicycle Storage', 'Gated', 'Courtyard', 'Grill', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Cable Ready', 'Storage Space', 'Intercom', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Hardwood Floors', 'Vaulted Ceiling']",Greenwood,https://www.apartments.com/greenwood-seattle-wa/,fbcqkwr,Janus Apartments,https://www.apartments.com/janus-apartments-seattle-wa/fbcqkwr/,5.0,verified,0
620 N 34th St,"['PCC Grocery', 'Refrigerator', 'Rooftop Deck', 'Private Patio*', 'Parking', 'Washer/Dryer in each home', 'Garbage disposal', 'Internet and Cable Ready', 'Large Closet', 'Washer and Dryer in Each Home', 'Ceiling fan master bedroom', 'Courtyard', 'Dishwasher', 'Individual Climate Control', 'Medium patio/balcony', 'Microwave', 'Patio 1', 'Patio* select units', 'View', 'Window Coverings', 'Entertainment center', 'Range', 'Storage Space', 'View 1', 'Disposal', 'Large Closets', 'Private Balcony*', 'Starbucks', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'On-Site Retail', 'Renters Insurance Program', 'Dry Cleaning Service', 'Online Services', 'Composting', 'Planned Social Activities', 'Elevator', 'Storage Space', 'Disposal Chutes', 'Bicycle Storage', 'Gated', 'Roof Terrace', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Ice Maker', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck', 'Garden']",Fremont,https://www.apartments.com/fremont-seattle-wa/,j3dvz74,Epicenter,https://www.apartments.com/epicenter-seattle-wa/j3dvz74/,0,verified,0
909 N 39th St,"['Caesarstone Countertops', 'Climbing Wall', 'Designated Kids Play Area', 'Package Room', 'AC Ports', 'Clubroom with Large Dining Table & Bar Seating', 'Washer/Dryer', 'Fitness Center with Weight and Cardio Equipment', 'Stainless Steel Appliances', 'Expansive Windows', 'Plush Carpeting in Bedrooms', 'Bike Room with Repair Station', 'Controlled Access Underground Parking', 'Electric Vehicle Parking', 'Expansive Rooftop Deck', 'Lake and Mountain Views (select homes)', 'Vinyl Plank Flooring', 'Business Center', 'Clubhouse', 'Cable Ready', 'Dishwasher', 'Office']",Fremont,https://www.apartments.com/fremont-seattle-wa/,95ct8k6,Eclipse Fremont,https://www.apartments.com/eclipse-fremont-seattle-wa/95ct8k6/,4.8,verified,0
2810 S McClellan St,"['Oversized Windows', 'Recreation Room', 'Spanish Speaking Staff', 'Bike Storage Room', 'Hardwood Floors', 'Large Closets', 'Media Room', 'Controlled Access Entry', 'Rooftop Playscape', 'Community Room', 'Dishwasher', 'High Ceilings', 'Bike Racks', 'Electronic Thermostat', 'Refrigerator', 'Cable Ready', 'Wheelchair Access', 'Window Coverings', 'Clubhouse With Media Lounge', 'Efficient Appliances', 'Rooftop Decks', 'Courtyard', 'Microwave', 'View', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', '24 Hour Access', 'Public Transportation', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Playground', 'Bicycle Storage', 'Gated', 'Roof Terrace', 'Courtyard', 'Smoke Free', 'Cable Ready', 'Dishwasher', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Recreation Room', 'Window Coverings']",Mt Baker,https://www.apartments.com/mt-baker-seattle-wa/,l30tmzf,Mt Baker The Maddux Apartments,https://www.apartments.com/mt-baker-the-maddux-apartments-seattle-wa/l30tmzf/,0,verified,0
1414 E Yesler Way,"['Microwave', 'Washer/Dryer', 'coffee shop on-site', 'resident lounge', 'hot plate', 'package locker', 'rooftop', 'Furnished', 'on bus-line', 'gated community', 'minifridge', 'Furnished Units Available', 'Lounge', 'Gated', 'Courtyard', 'Washer/Dryer', 'Microwave', 'Furnished', 'Patio']",Minor,https://www.apartments.com/minor-seattle-wa/,bfnjskb,Sorento Flats,https://www.apartments.com/sorento-flats-seattle-wa/bfnjskb/,4.8,verified,0
3231 S 204th St,"['Close to Shopping', 'Off Leash Bark Park', 'Secluded Residential Neighborhood', 'Cable Ready', ""Outdoor Entertaining Gazebo with BBQ's"", 'Pet Friendly', 'Sports Court & Weight Room', 'Zero Deposit Community', '20 minutes to Seattle', 'Ceiling Fan', 'High Speed Internet Ready', 'Private Balcony or Patio', 'Free WiFi Hot Spot', 'Minutes to SeaTac Airport & I-5', 'Award Winning Staff', 'Courtesy Patrol', 'Electric Range', 'Indoor Game Room w/ Outdoor Fire Pit Lounge', 'Minutes to New Angle Lake Light Rail', 'Wood Burning Fireplace', 'Door to Door Trash Pick up Service', 'Flexible Monthly Payments with Flex Rent', 'Indoor Pool', 'Onsite Laundry Room', 'Translation Service Available', 'In Unit Washer & Dryer', 'Large Closets', 'Stainless Steel Appliances', 'Package Service', 'Wi-Fi', 'Laundry Facilities', 'Maintenance on site', 'Property Manager on Site', 'Trash Pickup - Door to Door', 'Recycling', 'Renters Insurance Program', 'Pet Play Area', 'Car Wash Area', 'Public Transportation', 'Clubhouse', 'Lounge', 'Fitness Center', 'Spa', 'Pool', 'Playground', 'Tennis Court', 'Volleyball Court', 'Gameroom', 'Cabana', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Trash Compactor', 'Tub/Shower', 'Fireplace', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Views', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Patio', 'Deck', 'Yard', 'Lawn']",Seatac,https://www.apartments.com/seatac-wa/,5cbj7vn,Brookstone,https://www.apartments.com/brookstone-seattle-wa/5cbj7vn/,3.9,verified,0
6023 SW Stevens St,"['Stainless Steel Appliances', 'Vaulted Ceilings', 'European Cabinets & Quartz Countertops', 'Gas Fireplaces', 'Newly Renovated', 'Recreation Room', 'Bike Hangers', 'Private Decks', 'SUP & Kayak Storage', 'In-Unit Laundry', 'Package Room', 'Elevator', 'High Speed Internet Access', 'Smoke Free', 'Stainless Steel Appliances', 'Recreation Room']",Alki,https://www.apartments.com/alki-seattle-wa/,dyqst3k,Marram Alki,https://www.apartments.com/marram-alki-seattle-wa/dyqst3k/,0,verified,0
4039 8th Ave NE,"['Laundry Facilities', 'Controlled Access', 'Furnished Units Available', 'Recycling', 'Key Fob Entry', 'Bicycle Storage', 'Gated', 'Fenced Lot', 'Courtyard', 'Private Bathroom', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Furnished']",University District,https://www.apartments.com/university-district-seattle-wa/,jc8wsf5,The Courtyard8,https://www.apartments.com/the-courtyard8-seattle-wa/jc8wsf5/,5.0,verified,0
1421 2nd Ave N,"['Laundry Facilities', 'Renters Insurance Program', 'Storage Space', 'Vintage Building', 'Bicycle Storage', 'Washer/Dryer', 'Ceiling Fans', 'Smoke Free', 'Tub/Shower', 'Intercom', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Tile Floors', 'Dining Room', 'Office', 'Built-In Bookshelves', 'Crown Molding', 'Bay Window', 'Double Pane Windows', 'Large Bedrooms']",Queen Anne,https://www.apartments.com/queen-anne-seattle-wa/,21vznjc,1421 On Queen Anne Apartments,https://www.apartments.com/1421-on-queen-anne-apartments-seattle-wa/21vznjc/,0,verified,0
509 1st Ave W,"['Cable Ready', 'Quartz Countertops', 'Controlled Access', '24 Hour Access', 'Recycling', 'Composting', 'Key Fob Entry', 'Bicycle Storage', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Vinyl Flooring', 'Window Coverings', 'Deck']",Lower Queen Anne,https://www.apartments.com/lower-queen-anne-seattle-wa/,h7h76k2,509 1st,https://www.apartments.com/509-1st-seattle-wa/h7h76k2/,4.9,verified,0
4322 7th Ave NE,"['Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'Trash Pickup - Curbside', 'Recycling', 'Online Services', 'Composting', 'Key Fob Entry', 'Elevator', 'Roof Terrace', 'Courtyard', 'Individual Locking Bedrooms', 'Private Bathroom', 'Walk To Campus', 'High Speed Internet Access', 'Wi-Fi', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Double Vanities', 'Tub/Shower', 'Intercom', 'Sprinkler System', 'Framed Mirrors', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Quartz Countertops', 'Carpet', 'Vinyl Flooring', 'Office', 'Skylights', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Deck']",University District,https://www.apartments.com/university-district-seattle-wa/,nf2e3dn,Campus View,https://www.apartments.com/campus-view-seattle-wa/nf2e3dn/,0,verified,0
526 19th Ave E,"['Floor-to-ceiling Windows', 'Gated Parking Garage', '24-Hour Service Line', 'Walk-in Closets', 'Controlled Access Building', 'Faux Wood Flooring', 'Loft Style Homes', 'On Bus Line', 'Private Courtyard w/BBQ & Seating Areas', 'Washer/Dryer', 'Bike Storage & Maintenance Room', 'Concrete Flooring', 'Package Lockers', 'Patio/Balcony', 'Stainless Steel Appliances', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Bicycle Storage', 'Gated', 'Courtyard', 'High Speed Internet Access', 'Washer/Dryer', 'Stainless Steel Appliances', 'Refrigerator', 'Walk-In Closets', 'Balcony']",Stevens,https://www.apartments.com/stevens-seattle-wa/,c39sm0d,19th & Mercer,https://www.apartments.com/19th-mercer-seattle-wa/c39sm0d/,0,verified,0
