Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,1,2420,Open 1 Bed 1 Bath 4A-4D,v1lxw4g,
1,1,2483,Open 1 Bed 1 Bath 4A-4D,v1lxw4g,
1,1,2489,Open 1 Bed 1 Bath 4A-4D,v1lxw4g,
1,1,2566,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2571,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2621,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2626,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2631,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2641,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2836,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2861,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2886,1 Bed 1 Bath 2A-2C,v1lxw4g,
1,1,2687,1 Bed 1 Bath 3A-3B,v1lxw4g,
1,1,2697,1 Bed 1 Bath 3A-3B,v1lxw4g,
1,1,2711,1 Bed 1 Bath 3A-3B,v1lxw4g,
1,1,2726,1 Bed 1 Bath 3A-3B,v1lxw4g,
1,1,2731,1 Bed 1 Bath 3A-3B,v1lxw4g,
1,1,2703,1 Bed 1 Bath 4,v1lxw4g,
1,1,2243,1 Bed 1 Bath w Den 3A-3B,v1lxw4g,
1,1,2264,1 Bed 1 Bath w Den 3A-3B,v1lxw4g,
1,1,2270,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2285,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2325,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2336,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2431,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2441,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2526,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2540,1 Bed 1 Bath w Den 2A-2B,v1lxw4g,
1,1,2802,1 Bed 1 Bath 3.2,v1lxw4g,
