Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
500 2nd ave,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Playground', 'Bicycle Storage', 'Basketball Court', 'Grill', 'Balcony']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,15lem46,500 2nd Ave Unit FL18-ID370,https://www.apartments.com/500-2nd-ave-new-york-ny-unit-fl18-id370/15lem46/,0,Un-verified,1
730 columbus ave,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Roof Terrace', 'Courtyard', 'Balcony']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,3t854mf,730 Columbus Ave Unit FL5-ID615,https://www.apartments.com/730-columbus-ave-new-york-ny-unit-fl5-id615/3t854mf/,0,Un-verified,1
163 W 73rd St,"['Air Conditioning', 'Hardwood Floors', 'Laundry Facilities']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,7qdp48z,163 West 73rd Street,https://www.apartments.com/163-west-73rd-street-new-york-ny-unit-5w/7qdp48z/,0,Un-verified,1
160 riverside blvd,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center']",Lincoln Square,https://www.apartments.com/lincoln-square-new-york-ny/,0sxe881,160 Riverside Blvd Unit FL10-ID832,https://www.apartments.com/160-riverside-blvd-new-york-ny-unit-fl10-id832/0sxe881/,0,Un-verified,1
473 Central Park West,"['High Speed Internet Access', 'Heating', 'Smoke Free', 'Dishwasher', 'Microwave', 'Refrigerator', 'Hardwood Floors', 'Furnished', 'Laundry Facilities', 'Bicycle Storage', 'Deck']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,4h868cj,473 Central Park West,https://www.apartments.com/473-central-park-west-new-york-ny-unit-1b/4h868cj/,0,Un-verified,1
10 w 65th st,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center']",Lincoln Square,https://www.apartments.com/lincoln-square-new-york-ny/,49xf3tl,10 W 65th St Unit FL4-ID288,https://www.apartments.com/10-w-65th-st-new-york-ny-unit-fl4-id288/49xf3tl/,0,Un-verified,1
360 w 34th st,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center']",Chelsea,https://www.apartments.com/chelsea-new-york-ny/,skj98x4,360 W 34th St Unit FL4-ID438,https://www.apartments.com/360-w-34th-st-new-york-ny-unit-fl4-id438/skj98x4/,0,Un-verified,1
165 E 89th St,"['Air Conditioning', 'Furnished', 'Laundry Facilities']",Upper East Side,https://www.apartments.com/upper-east-side-new-york-ny/,dhdedel,165 East 89th Street,https://www.apartments.com/165-east-89th-street-new-york-ny-unit-oa/dhdedel/,0,Un-verified,1
626 10th Ave,"['Air Conditioning', 'Furnished', 'Laundry Facilities']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,v0vh4le,626 Tenth Avenue,https://www.apartments.com/626-tenth-avenue-new-york-ny-unit-5a/v0vh4le/,0,Un-verified,1
225 e 95th st,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Roof Terrace']",Yorkville,https://www.apartments.com/yorkville-new-york-ny/,svezph4,225 E 95th St Unit FL32-ID1295,https://www.apartments.com/225-e-95th-st-new-york-ny-unit-fl32-id1295/svezph4/,0,Un-verified,1
405 e 56th st,"['Maintenance on site', 'Doorman', 'Laundry Service', 'Elevator', 'Lounge']",Sutton Place,https://www.apartments.com/sutton-place-new-york-ny/,kc930c9,405 E 56th St Unit 04B,https://www.apartments.com/405-e-56th-st-new-york-ny-unit-04b/kc930c9/,0,Un-verified,1
214 e 25th st,"['Washer/Dryer', 'Dishwasher', 'Microwave', 'Laundry Facilities', 'Garden']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,30yx4ve,214 E 25th St Unit 1RE,https://www.apartments.com/214-e-25th-st-new-york-ny-unit-1re/30yx4ve/,0,Un-verified,1
334 E 100th St,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors', 'Laundry Facilities']",East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,tm8vhwb,334 East 100th Street,https://www.apartments.com/334-east-100th-street-new-york-ny-unit-3b/tm8vhwb/,0,Un-verified,1
2067 7th Ave,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,4wrq85h,2067 7th Ave,https://www.apartments.com/2067-7th-ave-new-york-ny/4wrq85h/,0,Un-verified,1
605 W 112th St,"['Air Conditioning', 'Hardwood Floors', 'Laundry Facilities']",Morningside Heights,https://www.apartments.com/morningside-heights-new-york-ny/,1e4hpt6,605 West 112th Street,https://www.apartments.com/605-west-112th-street-new-york-ny-unit-6f/1e4hpt6/,0,Un-verified,1
160 Waverly Pl,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors']",West Village,https://www.apartments.com/west-village-new-york-ny/,d9d08rj,160 Waverly Place,https://www.apartments.com/160-waverly-place-new-york-ny-unit-19/d9d08rj/,0,Un-verified,1
360 W 34th St.,"['OutdoorArea', 'Dishwasher', 'Eat-in Kitchen', 'Hardwood Floors', 'Dining Room', 'Laundry Facilities']",Chelsea,https://www.apartments.com/chelsea-new-york-ny/,nefdm6m,"NEWLY RENOVATED, HIGH FLOOR, CITY VIEWS, H...",https://www.apartments.com/newly-renovated-high-floor-city-views-h-new-york-ny-unit-12-p/nefdm6m/,0,Un-verified,1
460 W 20th St,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors', 'Laundry Facilities']",Chelsea,https://www.apartments.com/chelsea-new-york-ny/,ht1vl50,460 West 20th Street,https://www.apartments.com/460-west-20th-street-new-york-ny-unit-3e/ht1vl50/,0,Un-verified,1
115 W 86th St,"['Air Conditioning', 'Hardwood Floors', 'Furnished', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Elevator']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,0mzq3j2,115 W 86th St,https://www.apartments.com/115-w-86th-st-new-york-ny/0mzq3j2/,0,Un-verified,1
305 E 63rd St,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Elevator']",New York,https://www.apartments.com/new-york-ny/,zjmnb0y,305 E 63rd St,https://www.apartments.com/305-e-63rd-st-new-york-ny/zjmnb0y/,0,Un-verified,1
225 W 146th St,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors', 'Laundry Facilities', 'Storage Space']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,pggnv9v,225 West 146th Street,https://www.apartments.com/225-west-146th-street-new-york-ny-unit-a/pggnv9v/,0,Un-verified,1
100 John St,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Financial District,https://www.apartments.com/financial-district-new-york-ny/,vk2173f,100 John Street,https://www.apartments.com/100-john-street-new-york-ny-unit-1811/vk2173f/,0,Un-verified,1
101 Macombs Pl,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,kb679w8,101 Macombs Place,https://www.apartments.com/101-macombs-place-new-york-ny-unit-5a/kb679w8/,0,Un-verified,1
63 wall st,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Grill']",Financial District,https://www.apartments.com/financial-district-new-york-ny/,qp5bkbx,63 Wall St Unit FL19-ID1341,https://www.apartments.com/63-wall-st-new-york-ny-unit-fl19-id1341/qp5bkbx/,0,Un-verified,1
215 E 124th St,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors']",East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,p0pzx6s,215 East 124th Street,https://www.apartments.com/215-east-124th-street-new-york-ny-unit-12c/p0pzx6s/,0,Un-verified,1
80 Varick St,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Elevator']",SoHo,https://www.apartments.com/soho-new-york-ny/,dh6w25l,80 Varick St,https://www.apartments.com/80-varick-st-new-york-ny/dh6w25l/,0,Un-verified,1
60 W 125th St,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors', 'Laundry Facilities']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,d8zy44k,60 West 125th Street,https://www.apartments.com/60-west-125th-street-new-york-ny-unit-1103/d8zy44k/,0,Un-verified,1
164 Ludlow St,"['Air Conditioning', 'Dishwasher']",Lower East Side,https://www.apartments.com/lower-east-side-new-york-ny/,tv98jtb,164 Ludlow St,https://www.apartments.com/164-ludlow-st-new-york-ny-unit-8/tv98jtb/,0,Un-verified,1
134 orchard st,"['Washer/Dryer', 'Dishwasher', 'Microwave', 'Laundry Facilities']",Lower East Side,https://www.apartments.com/lower-east-side-new-york-ny/,87kdzd1,134 Orchard St Unit 12,https://www.apartments.com/134-orchard-st-new-york-ny-unit-12/87kdzd1/,0,Un-verified,1
141 e 33rd st,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,lbrvhqe,141 E 33rd St Unit FL6-ID1188,https://www.apartments.com/141-e-33rd-st-new-york-ny-unit-fl6-id1188/lbrvhqe/,0,Un-verified,1
260 W 54th St,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Central Park South,https://www.apartments.com/central-park-south-new-york-ny/,7822gpz,260 W 54th St,https://www.apartments.com/260-w-54th-st-new-york-ny-unit-12a/7822gpz/,0,Un-verified,1
222 e 39th st,"['Dishwasher', 'Refrigerator', 'Hardwood Floors', 'Fitness Center']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,1t99l56,222 E 39th St Unit 6B,https://www.apartments.com/222-e-39th-st-new-york-ny-unit-6b/1t99l56/,0,Un-verified,1
7 W 82nd St,"['Air Conditioning', 'Hardwood Floors', 'Furnished', 'Laundry Facilities']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,gfmk55w,7 West 82nd Street,https://www.apartments.com/7-west-82nd-street-new-york-ny-unit-2b/gfmk55w/,0,Un-verified,1
535 w 23rd st,"['SharedYard', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Roof Terrace', 'Grill', 'Garden']",Chelsea,https://www.apartments.com/chelsea-new-york-ny/,w7crvzh,535 W 23rd St Unit FL9-ID1280,https://www.apartments.com/535-w-23rd-st-new-york-ny-unit-fl9-id1280/w7crvzh/,0,Un-verified,1
140 e 46th st,"['Smoke Free', 'Wheelchair Accessible (Rooms)', 'Package Service', 'Maintenance on site', 'Doorman', 'Laundry Service', 'Elevator']",Midtown Center,https://www.apartments.com/midtown-center-new-york-ny/,c5g66xg,140 E 46th St Unit 07S,https://www.apartments.com/140-e-46th-st-new-york-ny-unit-07s/c5g66xg/,0,Un-verified,1
361 W 52nd St,"['Air Conditioning', 'Hardwood Floors', 'Views', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Hell's Kitchen,https://www.apartments.com/hells-kitchen-new-york-ny/,7xsb1wx,361 W 52nd St,https://www.apartments.com/361-w-52nd-st-new-york-ny/7xsb1wx/,0,Un-verified,1
31 Oliver St,"['Air Conditioning', 'Views', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Two Bridges,https://www.apartments.com/two-bridges-new-york-ny/,0tet772,31 Oliver St,https://www.apartments.com/31-oliver-st-new-york-ny/0tet772/,0,Un-verified,1
52 barrow st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Corporate Suites']",West Village,https://www.apartments.com/west-village-new-york-ny/,qwthm9w,52 Barrow St Unit FL3-ID1275,https://www.apartments.com/52-barrow-st-new-york-ny-unit-fl3-id1275/qwthm9w/,0,Un-verified,1
96 5th ave,"['Intercom', 'Maintenance on site', 'Doorman', 'Laundry Service', 'Elevator']",Union Square,https://www.apartments.com/union-square-new-york-ny/,d4lxgbl,96 5th Ave Unit 02D,https://www.apartments.com/96-5th-ave-new-york-ny-unit-02d/d4lxgbl/,0,Un-verified,1
163 W 10th St,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access']",West Village,https://www.apartments.com/west-village-new-york-ny/,427l52h,163 W 10th St,https://www.apartments.com/163-w-10th-st-new-york-ny/427l52h/,0,Un-verified,1
403 Manhattan Ave,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Little Senegal,https://www.apartments.com/little-senegal-new-york-ny/,t129689,403 Manhattan Ave,https://www.apartments.com/403-manhattan-ave-new-york-ny/t129689/,0,Un-verified,1
41 park ave,"['SharedYard', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Roof Terrace', 'Garden']",Murray Hill,https://www.apartments.com/murray-hill-new-york-ny/,lm250vg,41 Park Ave Unit FL11-ID1282,https://www.apartments.com/41-park-ave-new-york-ny-unit-fl11-id1282/lm250vg/,0,Un-verified,1
235 w 48th st,"['SharedYard', 'Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Roof Terrace', 'Balcony', 'Garden']",Diamond District,https://www.apartments.com/diamond-district-new-york-ny/,xs7hyhm,235 W 48th St Unit FL33-ID1350,https://www.apartments.com/235-w-48th-st-new-york-ny-unit-fl33-id1350/xs7hyhm/,0,Un-verified,1
224 Sullivan St,"['Air Conditioning', 'Dishwasher']",Greenwich Village,https://www.apartments.com/greenwich-village-new-york-ny/,tyl45p9,224 Sullivan Street,https://www.apartments.com/224-sullivan-street-new-york-ny-unit-a41/tyl45p9/,0,Un-verified,1
15 w 55th st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites']",Midtown Center,https://www.apartments.com/midtown-center-new-york-ny/,7877kxw,15 W 55th St Unit FL5-ID1247,https://www.apartments.com/15-w-55th-st-new-york-ny-unit-fl5-id1247/7877kxw/,0,Un-verified,1
204 W 96th St,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,zbtz47w,204 W 96th St,https://www.apartments.com/204-w-96th-st-new-york-ny/zbtz47w/,0,Un-verified,1
156 Columbus Ave,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,l6tw7kf,156 Columbus Ave,https://www.apartments.com/156-columbus-ave-new-york-ny/l6tw7kf/,0,Un-verified,1
6 St Nicholas Terrace,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Manhattanville,https://www.apartments.com/manhattanville-new-york-ny/,d2sclej,6 Saint Nicholas TERRACE,https://www.apartments.com/6-saint-nicholas-terrace-new-york-ny-unit-phd/d2sclej/,0,Un-verified,1
39 e 65th st,"['Laundry Service', 'Fitness Center', 'Bicycle Storage']",Upper East Side,https://www.apartments.com/upper-east-side-new-york-ny/,ch4zfdd,39 E 65th St Unit 3A,https://www.apartments.com/39-e-65th-st-new-york-ny-unit-3a/ch4zfdd/,0,Un-verified,1
123 e 54th st,"['Wi-Fi', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Laundry Facilities', 'Elevator', 'Corporate Suites', 'Balcony']",Midtown Center,https://www.apartments.com/midtown-center-new-york-ny/,tfttwt9,123 E 54th St Unit FL9-ID1251,https://www.apartments.com/123-e-54th-st-new-york-ny-unit-fl9-id1251/tfttwt9/,0,Un-verified,1
10 Rutgers St,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Lower East Side,https://www.apartments.com/lower-east-side-new-york-ny/,rymw4g3,10 Rutgers Street,https://www.apartments.com/10-rutgers-street-new-york-ny-unit-8h/rymw4g3/,0,Un-verified,1
100 W 139th St,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,6e4142v,100 West 139th Street,https://www.apartments.com/100-west-139th-street-new-york-ny-unit-8/6e4142v/,0,Un-verified,1
218 Thompson St,['Air Conditioning'],Greenwich Village,https://www.apartments.com/greenwich-village-new-york-ny/,n87xbhn,218 Thompson Street,https://www.apartments.com/218-thompson-street-new-york-ny-unit-28/n87xbhn/,0,Un-verified,1
99 Wall St,"['NewConstruction', 'OutdoorArea', 'Washer/Dryer', 'Air Conditioning', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Eat-in Kitchen', 'Hardwood Floors', 'Dining Room', 'Laundry Facilities', 'Storage Space']",Financial District,https://www.apartments.com/financial-district-new-york-ny/,xlmx7qm,Open Exposure   Oversized Living Room    F...,https://www.apartments.com/open-exposure-oversized-living-room-f-new-york-ny-unit-1501/xlmx7qm/,0,Un-verified,1
314 E 106th St,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors']",East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,4gg737k,314 East 106th Street,https://www.apartments.com/314-east-106th-street-new-york-ny-unit-26/4gg737k/,0,Un-verified,1
155 E 108th St,[],East Harlem,https://www.apartments.com/east-harlem-new-york-ny/,twd24g9,EAST 108 STREET,https://www.apartments.com/east-108-street-new-york-ny-unit-4a/twd24g9/,0,Un-verified,1
564 W 189th St,[],Fort George,https://www.apartments.com/fort-george-new-york-ny/,9c31m67,564 W 189th St,https://www.apartments.com/564-w-189th-st-new-york-ny/9c31m67/,0,Un-verified,1
945 5th ave,"['Hardwood Floors', 'Maintenance on site', 'Elevator', 'Bicycle Storage']",New York,https://www.apartments.com/new-york-ny/,7tzcy5x,945 5th Ave Unit 8D,https://www.apartments.com/945-5th-ave-new-york-ny-unit-8d/7tzcy5x/,0,Un-verified,1
108 Park Terrace E,"['Air Conditioning', 'Hardwood Floors']",Inwood,https://www.apartments.com/inwood-new-york-ny/,dfxw55j,108 Park Terrace East,https://www.apartments.com/108-park-terrace-east-new-york-ny-unit-a2/dfxw55j/,0,Un-verified,1
145 w 55th st,"['Maintenance on site', 'Doorman', 'Laundry Service']",Central Park South,https://www.apartments.com/central-park-south-new-york-ny/,p6zh49r,145 W 55th St Unit 09D,https://www.apartments.com/145-w-55th-st-new-york-ny-unit-09d/p6zh49r/,0,Un-verified,1
70 W 11th St,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Greenwich Village,https://www.apartments.com/greenwich-village-new-york-ny/,hxl0by1,70 W 11th St,https://www.apartments.com/70-w-11th-st-new-york-ny/hxl0by1/,0,Un-verified,1
3 W 137th St,[],Central Harlem,https://www.apartments.com/townhomes/central-harlem-new-york-ny/,gn4m9nx,3 W 137th St,https://www.apartments.com/3-w-137th-st-new-york-ny/gn4m9nx/,0,Un-verified,1
101 Macombs Pl,"['OutdoorArea', 'Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,1ldmd34,101 Macombs Place,https://www.apartments.com/101-macombs-place-new-york-ny-unit-7a/1ldmd34/,0,Un-verified,1
230 e 32nd st,"['Washer/Dryer', 'Dishwasher', 'Laundry Facilities']",Kips Bay,https://www.apartments.com/kips-bay-new-york-ny/,0594s40,230 E 32nd St Unit A,https://www.apartments.com/230-e-32nd-st-new-york-ny-unit-a/0594s40/,0,Un-verified,1
432 W 38th St,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Hudson Yards,https://www.apartments.com/hudson-yards-new-york-ny/,826wp20,432 W 38th St,https://www.apartments.com/432-w-38th-st-new-york-ny/826wp20/,0,Un-verified,1
517 W 171st St,[],Washington Heights,https://www.apartments.com/washington-heights-new-york-ny/,vz0qlwg,W 171st St,https://www.apartments.com/w-171st-st-new-york-ny-unit-5b/vz0qlwg/,0,Un-verified,1
517 w 161st st,['Elevator'],Washington Heights,https://www.apartments.com/washington-heights-new-york-ny/,69s7crr,517 W 161st St Unit 44,https://www.apartments.com/517-w-161st-st-new-york-ny-unit-44/69s7crr/,0,Un-verified,1
611 w 148th st,"['Washer/Dryer', 'Laundry Facilities', 'Elevator']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,wevbkch,611 W 148th St Unit 44,https://www.apartments.com/611-w-148th-st-new-york-ny-unit-44/wevbkch/,0,Un-verified,1
48 St Nicholas Pl,"['OutdoorArea', 'Air Conditioning', 'Hardwood Floors', 'Laundry Facilities']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,k0lbpmb,48 Saint Nicholas Place,https://www.apartments.com/48-saint-nicholas-place-new-york-ny-unit-22/k0lbpmb/,0,Un-verified,1
149 Sullivan St,['NewConstruction'],SoHo,https://www.apartments.com/soho-new-york-ny/,4n2dmqh,Recently Renovated---Modern Living,https://www.apartments.com/recently-renovated-modern-living-new-york-ny-unit-2b/4n2dmqh/,0,Un-verified,1
358 West End Ave,"['Air Conditioning', 'Views', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,3nj2dle,358 West End Ave,https://www.apartments.com/358-west-end-ave-new-york-ny/3nj2dle/,0,Un-verified,1
506 Manhattan Ave,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Central Harlem,https://www.apartments.com/central-harlem-new-york-ny/,tsff4sc,506 Manhattan Ave,https://www.apartments.com/506-manhattan-ave-new-york-ny/tsff4sc/,0,Un-verified,1
295 central park w,"['Hardwood Floors', 'Maintenance on site', 'Laundry Service', 'Elevator', 'Bicycle Storage']",Central Park West,https://www.apartments.com/central-park-west-new-york-ny/,lbxzybe,295 Central Park W Unit 4B,https://www.apartments.com/295-central-park-w-new-york-ny-unit-4b/lbxzybe/,0,Un-verified,1
413 E 70th St,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Upper East Side,https://www.apartments.com/upper-east-side-new-york-ny/,jgwht64,413 E 70th St,https://www.apartments.com/413-e-70th-st-new-york-ny/jgwht64/,0,Un-verified,1
20 St Marks Pl,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors']",East Village,https://www.apartments.com/east-village-new-york-ny/,gbzczlz,20 Saint Marks Place,https://www.apartments.com/20-saint-marks-place-new-york-ny-unit-6/gbzczlz/,0,Un-verified,1
63 wall st,"['Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Dishwasher', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Furnished', 'Doorman', 'Elevator', 'Lounge', 'Corporate Suites', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Roof Terrace', 'Grill']",Financial District,https://www.apartments.com/financial-district-new-york-ny/,l1sfn1g,63 Wall St Unit FL11-ID1344,https://www.apartments.com/63-wall-st-new-york-ny-unit-fl11-id1344/l1sfn1g/,0,Un-verified,1
550 W 45th St,"['NewConstruction', 'Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Fitness Center']",Midtown West,https://www.apartments.com/midtown-west-new-york-ny/,3kp57qe,550 W 45th St,https://www.apartments.com/550-w-45th-st-new-york-ny/3kp57qe/,0,Un-verified,1
27 w 86th st,"['Hardwood Floors', 'Laundry Service', 'Elevator', 'Bicycle Storage']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,5kz9f4n,27 W 86th St Unit 3D,https://www.apartments.com/27-w-86th-st-new-york-ny-unit-3d/5kz9f4n/,0,Un-verified,1
23 Beekman Pl,"['Air Conditioning', 'Fireplace', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Midtown East,https://www.apartments.com/midtown-east-new-york-ny/,qjj6cny,23 Beekman Pl,https://www.apartments.com/23-beekman-pl-new-york-ny/qjj6cny/,0,Un-verified,1
606 W 191st St,"['Air Conditioning', 'Dishwasher', 'Hardwood Floors']",Fort George,https://www.apartments.com/fort-george-new-york-ny/,x5bt4dm,606 West 191st St.,https://www.apartments.com/606-west-191st-st-new-york-ny-unit-52/x5bt4dm/,0,Un-verified,1
177 E 75th St,"['Air Conditioning', 'Hardwood Floors', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Elevator']",Upper East Side,https://www.apartments.com/upper-east-side-new-york-ny/,zeskpmw,177 E 75th St,https://www.apartments.com/177-e-75th-st-new-york-ny/zeskpmw/,0,Un-verified,1
259 W 12th St,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",West Village,https://www.apartments.com/west-village-new-york-ny/,36m2c9d,259 W 12th St,https://www.apartments.com/259-w-12th-st-new-york-ny/36m2c9d/,0,Un-verified,1
1803 Riverside Dr,"['Air Conditioning', 'Dishwasher', 'Eat-in Kitchen', 'Hardwood Floors', 'Laundry Facilities']",Fort George,https://www.apartments.com/fort-george-new-york-ny/,6g4devs,1803 Riverside Drive,https://www.apartments.com/1803-riverside-drive-new-york-ny-unit-5j/6g4devs/,0,Un-verified,1
250 Riverside Dr,"['Air Conditioning', 'Package Service', 'Laundry Facilities', 'Controlled Access']",Upper West Side,https://www.apartments.com/upper-west-side-new-york-ny/,6zzbnhr,250 Riverside Dr,https://www.apartments.com/250-riverside-dr-new-york-ny/6zzbnhr/,0,Un-verified,1
